"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q44071","Unified Admission Assessment","Past medical history","43","M","Multiple choice","mulPreTsciSite[Thoracic]","mulPreTsciSite","If PREVIOUS HISTORY of SPINAL CORD INJURY,","Thoracic","Thoracic","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","73","X","Boilerplate Question","txtInjPhysioTime","txtInjPhysioTime","","","","","","",""
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","3","3"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","4","4"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","5","5"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowExte]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowExte","Elbow extension","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","3","3"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","4","4"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","5","5"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LElbowFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LElbowFlex","Elbow flexion","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","3","3"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","4","4"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","5","5"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAbdu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAbdu","Fingers abduction","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","3","3"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","4","4"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","5","5"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersAddu]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersAddu","Fingers adduction","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","3","3"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","4","4"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","5","5"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersExt]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersExt","Fingers extension","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","3","3"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","4","4"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","5","5"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LFingersFlex]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LFingersFlex","Fingers flexion","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","3","3"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","4","4"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","5","5"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaAbducSuprot]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaAbducSuprot","Scapula abduction and superior rotation","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","3","3"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","4","4"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","5","5"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LScapulaElev]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LScapulaElev","Scapula elevation","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","0","0"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","1","1"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","2","2"
"Q44071","Unified Admission Assessment","Physical Exam","46","F","Array (Flexible Labels)","lstPexMuscstrengthL[LShoulderAbduc]","lstPexMuscstrengthL","If MUSCULAR STRENGTH was assessed on the LEFT:","LShoulderAbduc","Shoulder abduction","","","3","3"
