"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q61802","Unified surgical evaluation ","Surgical Data","173","L","List (Radio)","lstDSGraftn","lstDSGraftn","How many grafts were used in Dorsal scapular nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","174","T","Long Free Text","txtDSGrafte","txtDSGrafte","Dorsal scapular nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","183","M","Multiple choice","mulSsrGraftr[Glue]","mulSsrGraftr","Types of repairs used in the Suprascapular nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","183","M","Multiple choice","mulSsrGraftr[NINA]","mulSsrGraftr","Types of repairs used in the Suprascapular nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","183","M","Multiple choice","mulSsrGraftr[Suture]","mulSsrGraftr","Types of repairs used in the Suprascapular nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","176","M","Multiple choice","mulScGrafts[NINA]","mulScGrafts","Subclavian nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","176","M","Multiple choice","mulScGrafts[Sural]","mulScGrafts","Subclavian nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","167","M","Multiple choice","mulGraftsITrunk[NINA]","mulGraftsITrunk","Lower trunk graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","167","M","Multiple choice","mulGraftsITrunk[Sural]","mulGraftsITrunk","Lower trunk graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","184","M","Multiple choice","mulLPGrafts[NINA]","mulLPGrafts","Lateral pectoral nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","184","M","Multiple choice","mulLPGrafts[Sural]","mulLPGrafts","Lateral pectoral nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","169","T","Long Free Text","txtGrafteITrunk","txtGrafteITrunk","Lower trunk graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","179","M","Multiple choice","mulScGraftr[Glue]","mulScGraftr","Types of repairs used in the Subclavian nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","179","M","Multiple choice","mulScGraftr[NINA]","mulScGraftr","Types of repairs used in the Subclavian nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","179","M","Multiple choice","mulScGraftr[Suture]","mulScGraftr","Types of repairs used in the Subclavian nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","175","M","Multiple choice","mulDSGraftr[Glue]","mulDSGraftr","Types of repairs used in the Dorsal scapular nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","175","M","Multiple choice","mulDSGraftr[NINA]","mulDSGraftr","Types of repairs used in the Dorsal scapular nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","175","M","Multiple choice","mulDSGraftr[Suture]","mulDSGraftr","Types of repairs used in the Dorsal scapular nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","172","M","Multiple choice","mulDSGrafts[NINA]","mulDSGrafts","Dorsal scapular nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","172","M","Multiple choice","mulDSGrafts[Sural]","mulDSGrafts","Dorsal scapular nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","177","L","List (Radio)","lstScGraftn","lstScGraftn","How many grafts were used in Subclavian nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","177","L","List (Radio)","lstScGraftn","lstScGraftn","How many grafts were used in Subclavian nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","177","L","List (Radio)","lstScGraftn","lstScGraftn","How many grafts were used in Subclavian nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","177","L","List (Radio)","lstScGraftn","lstScGraftn","How many grafts were used in Subclavian nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","177","L","List (Radio)","lstScGraftn","lstScGraftn","How many grafts were used in Subclavian nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","177","L","List (Radio)","lstScGraftn","lstScGraftn","How many grafts were used in Subclavian nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","177","L","List (Radio)","lstScGraftn","lstScGraftn","How many grafts were used in Subclavian nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","180","M","Multiple choice","mulSsrGrafts[NINA]","mulSsrGrafts","Suprascapular nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","180","M","Multiple choice","mulSsrGrafts[Sural]","mulSsrGrafts","Suprascapular nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","164","L","List (Radio)","lstGraftnMTrunk","lstGraftnMTrunk","How many grafts were used in middle trunk?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","164","L","List (Radio)","lstGraftnMTrunk","lstGraftnMTrunk","How many grafts were used in middle trunk?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","164","L","List (Radio)","lstGraftnMTrunk","lstGraftnMTrunk","How many grafts were used in middle trunk?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","164","L","List (Radio)","lstGraftnMTrunk","lstGraftnMTrunk","How many grafts were used in middle trunk?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","164","L","List (Radio)","lstGraftnMTrunk","lstGraftnMTrunk","How many grafts were used in middle trunk?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","164","L","List (Radio)","lstGraftnMTrunk","lstGraftnMTrunk","How many grafts were used in middle trunk?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","164","L","List (Radio)","lstGraftnMTrunk","lstGraftnMTrunk","How many grafts were used in middle trunk?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","197","L","List (Radio)","lstMCFGraftn","lstMCFGraftn","How many grafts were used in Medial cutaneous nerve of forearm?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","197","L","List (Radio)","lstMCFGraftn","lstMCFGraftn","How many grafts were used in Medial cutaneous nerve of forearm?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","197","L","List (Radio)","lstMCFGraftn","lstMCFGraftn","How many grafts were used in Medial cutaneous nerve of forearm?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","197","L","List (Radio)","lstMCFGraftn","lstMCFGraftn","How many grafts were used in Medial cutaneous nerve of forearm?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","197","L","List (Radio)","lstMCFGraftn","lstMCFGraftn","How many grafts were used in Medial cutaneous nerve of forearm?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","197","L","List (Radio)","lstMCFGraftn","lstMCFGraftn","How many grafts were used in Medial cutaneous nerve of forearm?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","197","L","List (Radio)","lstMCFGraftn","lstMCFGraftn","How many grafts were used in Medial cutaneous nerve of forearm?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","202","T","Long Free Text","txtLTGrafte","txtLTGrafte","Long thoracic nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","208","M","Multiple choice","mulISGrafts[NINA]","mulISGrafts","Inferior subscapular nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","208","M","Multiple choice","mulISGrafts[Sural]","mulISGrafts","Inferior subscapular nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","188","M","Multiple choice","mulMPGrafts[NINA]","mulMPGrafts","Medial pectoral nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","188","M","Multiple choice","mulMPGrafts[Sural]","mulMPGrafts","Medial pectoral nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","191","M","Multiple choice","mulMPGraftr[Glue]","mulMPGraftr","Types of repairs used in the Medial pectoral nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","191","M","Multiple choice","mulMPGraftr[NINA]","mulMPGraftr","Types of repairs used in the Medial pectoral nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","191","M","Multiple choice","mulMPGraftr[Suture]","mulMPGraftr","Types of repairs used in the Medial pectoral nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","193","L","List (Radio)","lstMCAGraftn","lstMCAGraftn","How many grafts were used in Medial cutaneous nerve of arm?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","193","L","List (Radio)","lstMCAGraftn","lstMCAGraftn","How many grafts were used in Medial cutaneous nerve of arm?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","193","L","List (Radio)","lstMCAGraftn","lstMCAGraftn","How many grafts were used in Medial cutaneous nerve of arm?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","193","L","List (Radio)","lstMCAGraftn","lstMCAGraftn","How many grafts were used in Medial cutaneous nerve of arm?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","193","L","List (Radio)","lstMCAGraftn","lstMCAGraftn","How many grafts were used in Medial cutaneous nerve of arm?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","193","L","List (Radio)","lstMCAGraftn","lstMCAGraftn","How many grafts were used in Medial cutaneous nerve of arm?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","193","L","List (Radio)","lstMCAGraftn","lstMCAGraftn","How many grafts were used in Medial cutaneous nerve of arm?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","195","M","Multiple choice","mulMCAGraftr[Glue]","mulMCAGraftr","Types of repairs used in the Medial cutaneous nerve of arm graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","195","M","Multiple choice","mulMCAGraftr[NINA]","mulMCAGraftr","Types of repairs used in the Medial cutaneous nerve of arm graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","195","M","Multiple choice","mulMCAGraftr[Suture]","mulMCAGraftr","Types of repairs used in the Medial cutaneous nerve of arm graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","199","M","Multiple choice","mulMCFGraftr[Glue]","mulMCFGraftr","Types of repairs used in the Medial cutaneous nerve of forearm graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","199","M","Multiple choice","mulMCFGraftr[NINA]","mulMCFGraftr","Types of repairs used in the Medial cutaneous nerve of forearm graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","199","M","Multiple choice","mulMCFGraftr[Suture]","mulMCFGraftr","Types of repairs used in the Medial cutaneous nerve of forearm graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","200","M","Multiple choice","mulLTGrafts[NINA]","mulLTGrafts","Long thoracic nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","200","M","Multiple choice","mulLTGrafts[Sural]","mulLTGrafts","Long thoracic nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","198","T","Long Free Text","txtMCFGrafte","txtMCFGrafte","Medial cutaneous nerve of forearm graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","204","M","Multiple choice","mulSSGrafts[NINA]","mulSSGrafts","Superior subscapular nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","204","M","Multiple choice","mulSSGrafts[Sural]","mulSSGrafts","Superior subscapular nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","192","M","Multiple choice","mulMCAGrafts[NINA]","mulMCAGrafts","Medial cutaneous nerve of arm graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","192","M","Multiple choice","mulMCAGrafts[Sural]","mulMCAGrafts","Medial cutaneous nerve of arm graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","196","M","Multiple choice","mulMCFGrafts[NINA]","mulMCFGrafts","Medial cutaneous nerve of forearm graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","196","M","Multiple choice","mulMCFGrafts[Sural]","mulMCFGrafts","Medial cutaneous nerve of forearm graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","201","L","List (Radio)","lstLTGraftn","lstLTGraftn","How many grafts were used in Long thoracic nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","201","L","List (Radio)","lstLTGraftn","lstLTGraftn","How many grafts were used in Long thoracic nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","201","L","List (Radio)","lstLTGraftn","lstLTGraftn","How many grafts were used in Long thoracic nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","201","L","List (Radio)","lstLTGraftn","lstLTGraftn","How many grafts were used in Long thoracic nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","201","L","List (Radio)","lstLTGraftn","lstLTGraftn","How many grafts were used in Long thoracic nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","201","L","List (Radio)","lstLTGraftn","lstLTGraftn","How many grafts were used in Long thoracic nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","201","L","List (Radio)","lstLTGraftn","lstLTGraftn","How many grafts were used in Long thoracic nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","205","L","List (Radio)","lstSSGraftn","lstSSGraftn","How many grafts were used in Superior subscapular nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","205","L","List (Radio)","lstSSGraftn","lstSSGraftn","How many grafts were used in Superior subscapular nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","205","L","List (Radio)","lstSSGraftn","lstSSGraftn","How many grafts were used in Superior subscapular nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","205","L","List (Radio)","lstSSGraftn","lstSSGraftn","How many grafts were used in Superior subscapular nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","205","L","List (Radio)","lstSSGraftn","lstSSGraftn","How many grafts were used in Superior subscapular nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","205","L","List (Radio)","lstSSGraftn","lstSSGraftn","How many grafts were used in Superior subscapular nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","205","L","List (Radio)","lstSSGraftn","lstSSGraftn","How many grafts were used in Superior subscapular nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","189","L","List (Radio)","lstMPGraftn","lstMPGraftn","How many grafts were used in Medial pectoral nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","189","L","List (Radio)","lstMPGraftn","lstMPGraftn","How many grafts were used in Medial pectoral nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","189","L","List (Radio)","lstMPGraftn","lstMPGraftn","How many grafts were used in Medial pectoral nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","189","L","List (Radio)","lstMPGraftn","lstMPGraftn","How many grafts were used in Medial pectoral nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","189","L","List (Radio)","lstMPGraftn","lstMPGraftn","How many grafts were used in Medial pectoral nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","189","L","List (Radio)","lstMPGraftn","lstMPGraftn","How many grafts were used in Medial pectoral nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","189","L","List (Radio)","lstMPGraftn","lstMPGraftn","How many grafts were used in Medial pectoral nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","194","T","Long Free Text","txtMCAGrafte","txtMCAGrafte","Medial cutaneous nerve of arm graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","206","T","Long Free Text","txtSSGrafte","txtSSGrafte","Superior subscapular nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","190","T","Long Free Text","txtMPGrafte","txtMPGrafte","Medial pectoral nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","223","M","Multiple choice","mulAxGraftr[Glue]","mulAxGraftr","Types of repairs used in the Axilary nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","223","M","Multiple choice","mulAxGraftr[NINA]","mulAxGraftr","Types of repairs used in the Axilary nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","223","M","Multiple choice","mulAxGraftr[Suture]","mulAxGraftr","Types of repairs used in the Axilary nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","221","L","List (Radio)","lstAxGraftn","lstAxGraftn","How many grafts were used in Axilary nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","221","L","List (Radio)","lstAxGraftn","lstAxGraftn","How many grafts were used in Axilary nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","221","L","List (Radio)","lstAxGraftn","lstAxGraftn","How many grafts were used in Axilary nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","221","L","List (Radio)","lstAxGraftn","lstAxGraftn","How many grafts were used in Axilary nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","221","L","List (Radio)","lstAxGraftn","lstAxGraftn","How many grafts were used in Axilary nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","221","L","List (Radio)","lstAxGraftn","lstAxGraftn","How many grafts were used in Axilary nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","221","L","List (Radio)","lstAxGraftn","lstAxGraftn","How many grafts were used in Axilary nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","211","M","Multiple choice","mulISGraftr[Glue]","mulISGraftr","Types of repairs used in the Inferior subscapular nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","211","M","Multiple choice","mulISGraftr[NINA]","mulISGraftr","Types of repairs used in the Inferior subscapular nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","211","M","Multiple choice","mulISGraftr[Suture]","mulISGraftr","Types of repairs used in the Inferior subscapular nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","219","M","Multiple choice","mulMcGraftr[Glue]","mulMcGraftr","Types of repairs used in the Musculocutaneous nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","219","M","Multiple choice","mulMcGraftr[NINA]","mulMcGraftr","Types of repairs used in the Musculocutaneous nerve graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","219","M","Multiple choice","mulMcGraftr[Suture]","mulMcGraftr","Types of repairs used in the Musculocutaneous nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","213","L","List (Radio)","lstTDGraftn","lstTDGraftn","How many grafts were used in Thoracodorsal nerve (medial subscapular)?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","213","L","List (Radio)","lstTDGraftn","lstTDGraftn","How many grafts were used in Thoracodorsal nerve (medial subscapular)?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","213","L","List (Radio)","lstTDGraftn","lstTDGraftn","How many grafts were used in Thoracodorsal nerve (medial subscapular)?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","213","L","List (Radio)","lstTDGraftn","lstTDGraftn","How many grafts were used in Thoracodorsal nerve (medial subscapular)?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","213","L","List (Radio)","lstTDGraftn","lstTDGraftn","How many grafts were used in Thoracodorsal nerve (medial subscapular)?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","213","L","List (Radio)","lstTDGraftn","lstTDGraftn","How many grafts were used in Thoracodorsal nerve (medial subscapular)?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","213","L","List (Radio)","lstTDGraftn","lstTDGraftn","How many grafts were used in Thoracodorsal nerve (medial subscapular)?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","217","L","List (Radio)","lstMcGraftn","lstMcGraftn","How many grafts were used in Musculocutaneous nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","217","L","List (Radio)","lstMcGraftn","lstMcGraftn","How many grafts were used in Musculocutaneous nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","217","L","List (Radio)","lstMcGraftn","lstMcGraftn","How many grafts were used in Musculocutaneous nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","217","L","List (Radio)","lstMcGraftn","lstMcGraftn","How many grafts were used in Musculocutaneous nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","217","L","List (Radio)","lstMcGraftn","lstMcGraftn","How many grafts were used in Musculocutaneous nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","217","L","List (Radio)","lstMcGraftn","lstMcGraftn","How many grafts were used in Musculocutaneous nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","217","L","List (Radio)","lstMcGraftn","lstMcGraftn","How many grafts were used in Musculocutaneous nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","215","M","Multiple choice","mulTDGraftr[Glue]","mulTDGraftr","Types of repairs used in the Thoracodorsal nerve (medial subscapular) graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","215","M","Multiple choice","mulTDGraftr[NINA]","mulTDGraftr","Types of repairs used in the Thoracodorsal nerve (medial subscapular) graft(s):","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","215","M","Multiple choice","mulTDGraftr[Suture]","mulTDGraftr","Types of repairs used in the Thoracodorsal nerve (medial subscapular) graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","225","L","List (Radio)","lstRaGraftn","lstRaGraftn","How many grafts were used in Radial nerve?","","","","","1","1"
"Q61802","Unified surgical evaluation ","Surgical Data","225","L","List (Radio)","lstRaGraftn","lstRaGraftn","How many grafts were used in Radial nerve?","","","","","2","2"
"Q61802","Unified surgical evaluation ","Surgical Data","225","L","List (Radio)","lstRaGraftn","lstRaGraftn","How many grafts were used in Radial nerve?","","","","","3","3"
"Q61802","Unified surgical evaluation ","Surgical Data","225","L","List (Radio)","lstRaGraftn","lstRaGraftn","How many grafts were used in Radial nerve?","","","","","4","4"
"Q61802","Unified surgical evaluation ","Surgical Data","225","L","List (Radio)","lstRaGraftn","lstRaGraftn","How many grafts were used in Radial nerve?","","","","","5","5"
"Q61802","Unified surgical evaluation ","Surgical Data","225","L","List (Radio)","lstRaGraftn","lstRaGraftn","How many grafts were used in Radial nerve?","","","","","6","6"
"Q61802","Unified surgical evaluation ","Surgical Data","225","L","List (Radio)","lstRaGraftn","lstRaGraftn","How many grafts were used in Radial nerve?","","","","","NINA","Not informed / not assessed"
"Q61802","Unified surgical evaluation ","Surgical Data","212","M","Multiple choice","mulTDGrafts[NINA]","mulTDGrafts","Thoracodorsal nerve (medial subscapular) graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","212","M","Multiple choice","mulTDGrafts[Sural]","mulTDGrafts","Thoracodorsal nerve (medial subscapular) graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","220","M","Multiple choice","mulAxGrafts[NINA]","mulAxGrafts","Axilary nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","220","M","Multiple choice","mulAxGrafts[Sural]","mulAxGrafts","Axilary nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","222","T","Long Free Text","txtAxGrafte","txtAxGrafte","Axilary nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","216","M","Multiple choice","mulMcGrafts[NINA]","mulMcGrafts","Musculocutaneous nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","216","M","Multiple choice","mulMcGrafts[Sural]","mulMcGrafts","Musculocutaneous nerve graft's origin:","Sural","sural n","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","227","M","Multiple choice","mulRaGraftr[Glue]","mulRaGraftr","Types of repairs used in the Radial nerve graft(s):","Glue","Glue","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","227","M","Multiple choice","mulRaGraftr[NINA]","mulRaGraftr","Types of repairs used in the Radial nerve graft(s):","NINA","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","227","M","Multiple choice","mulRaGraftr[Suture]","mulRaGraftr","Types of repairs used in the Radial nerve graft(s):","Suture","Suture","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","224","M","Multiple choice","mulRaGrafts[NINA]","mulRaGrafts","Radial nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","224","M","Multiple choice","mulRaGrafts[Sural]","mulRaGrafts","Radial nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","228","M","Multiple choice","mulMeGrafts[NINA]","mulMeGrafts","Median nerve graft's origin:","NINA","Not informed / not assessed","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","228","M","Multiple choice","mulMeGrafts[Sural]","mulMeGrafts","Median nerve graft's origin:","Sural","sural nerve","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","218","T","Long Free Text","txtMcGrafte","txtMcGrafte","Musculocutaneous nerve graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","214","T","Long Free Text","txtTDGrafte","txtTDGrafte","Thoracodorsal nerve (medial subscapular) graft's extent(s):","","","","","",""
"Q61802","Unified surgical evaluation ","Surgical Data","210","T","Long Free Text","txtISGrafte","txtISGrafte","Inferior subscapular nerve graft's extent(s):","","","","","",""
